pid,grp,duration,entry,exit,num,ind
172,finish,-99,0,36,6294,2
178,inactive,30,25,80,6294,2
178,wait,28,25,80,6294,2
178,vac,7,25,80,6294,2
178,obs,15,25,80,6294,2
178,finish,-99,25,80,6294,2
180,inactive,5,0,38,6294,2
180,wait,11,0,38,6294,2
180,vac,7,0,38,6294,2
180,obs,15,0,38,6294,2
180,finish,-99,0,38,6294,2
181,inactive,5,0,33,6294,2
181,wait,12,0,33,6294,2
181,vac,1,0,33,6294,2
181,obs,15,0,33,6294,2
181,finish,-99,0,33,6294,2
188,inactive,5,0,40,6294,2
188,wait,12,0,40,6294,2
188,vac,8,0,40,6294,2
188,obs,15,0,40,6294,2
188,finish,-99,0,40,6294,2
197,inactive,6,1,42,6294,2
197,wait,17,1,42,6294,2
197,vac,4,1,42,6294,2
197,obs,15,1,42,6294,2
197,finish,-99,1,42,6294,2
200,inactive,5,0,39,6294,2
200,wait,13,0,39,6294,2
200,vac,6,0,39,6294,2
200,obs,15,0,39,6294,2
200,finish,-99,0,39,6294,2
201,inactive,5,0,40,6294,2
201,wait,13,0,40,6294,2
201,vac,7,0,40,6294,2
201,obs,15,0,40,6294,2
201,finish,-99,0,40,6294,2
203,inactive,5,0,39,6294,2
203,wait,13,0,39,6294,2
203,vac,6,0,39,6294,2
203,obs,15,0,39,6294,2
203,finish,-99,0,39,6294,2
212,inactive,11,6,50,6294,2
212,wait,19,6,50,6294,2
212,vac,5,6,50,6294,2
212,obs,15,6,50,6294,2
212,finish,-99,6,50,6294,2
214,inactive,5,0,38,6294,2
214,wait,14,0,38,6294,2
214,vac,4,0,38,6294,2
214,obs,15,0,38,6294,2
214,finish,-99,0,38,6294,2
217,inactive,13,8,51,6294,2
217,wait,19,8,51,6294,2
217,vac,4,8,51,6294,2
217,obs,15,8,51,6294,2
217,finish,-99,8,51,6294,2
224,inactive,27,22,77,6294,2
224,wait,28,22,77,6294,2
224,vac,7,22,77,6294,2
224,obs,15,22,77,6294,2
224,finish,-99,22,77,6294,2
226,inactive,8,3,48,6294,2
226,wait,18,3,48,6294,2
226,vac,7,3,48,6294,2
226,obs,15,3,48,6294,2
226,finish,-99,3,48,6294,2
231,inactive,12,7,51,6294,2
231,wait,19,7,51,6294,2
231,vac,5,7,51,6294,2
231,obs,15,7,51,6294,2
231,finish,-99,7,51,6294,2
238,inactive,12,7,55,6294,2
238,wait,19,7,55,6294,2
238,vac,9,7,55,6294,2
238,obs,15,7,55,6294,2
238,finish,-99,7,55,6294,2
245,inactive,22,17,70,6294,2
245,wait,25,17,70,6294,2
245,vac,8,17,70,6294,2
245,obs,15,17,70,6294,2
245,finish,-99,17,70,6294,2
262,inactive,12,7,48,6294,2
262,wait,19,7,48,6294,2
262,vac,2,7,48,6294,2
262,obs,15,7,48,6294,2
262,finish,-99,7,48,6294,2
276,inactive,8,3,44,6294,1
276,wait,18,3,44,6294,1
276,vac,3,3,44,6294,1
276,obs,15,3,44,6294,1
276,finish,-99,3,44,6294,1
281,inactive,5,0,41,6294,1
281,wait,14,0,41,6294,1
281,vac,7,0,41,6294,1
281,obs,15,0,41,6294,1
281,finish,-99,0,41,6294,1
289,inactive,5,0,42,6294,2
289,wait,15,0,42,6294,2
289,vac,7,0,42,6294,2
289,obs,15,0,42,6294,2
289,finish,-99,0,42,6294,2
296,inactive,33,28,80,6294,1
296,wait,30,28,80,6294,1
296,vac,2,28,80,6294,1
296,obs,15,28,80,6294,1
296,finish,-99,28,80,6294,1
298,inactive,11,6,49,6294,2
298,wait,19,6,49,6294,2
298,vac,4,6,49,6294,2
298,obs,15,6,49,6294,2
298,finish,-99,6,49,6294,2
301,inactive,9,4,51,6294,2
301,wait,18,4,51,6294,2
301,vac,9,4,51,6294,2
301,obs,15,4,51,6294,2
301,finish,-99,4,51,6294,2
304,inactive,25,20,75,6294,2
304,wait,28,20,75,6294,2
304,vac,7,20,75,6294,2
304,obs,15,20,75,6294,2
304,finish,-99,20,75,6294,2
306,inactive,9,4,51,6294,2
306,wait,18,4,51,6294,2
306,vac,9,4,51,6294,2
306,obs,15,4,51,6294,2
306,finish,-99,4,51,6294,2
314,inactive,15,10,53,6294,2
314,wait,20,10,53,6294,2
314,vac,3,10,53,6294,2
314,obs,15,10,53,6294,2
314,finish,-99,10,53,6294,2
336,inactive,5,0,38,6294,1
336,wait,15,0,38,6294,1
336,vac,3,0,38,6294,1
336,obs,15,0,38,6294,1
336,finish,-99,0,38,6294,1
337,inactive,12,7,50,6294,2
337,wait,19,7,50,6294,2
337,vac,4,7,50,6294,2
337,obs,15,7,50,6294,2
337,finish,-99,7,50,6294,2
338,inactive,31,26,82,6294,2
338,wait,29,26,82,6294,2
338,vac,7,26,82,6294,2
338,obs,15,26,82,6294,2
338,finish,-99,26,82,6294,2
341,inactive,14,9,54,6294,1
341,wait,20,9,54,6294,1
341,vac,5,9,54,6294,1
341,obs,15,9,54,6294,1
341,finish,-99,9,54,6294,1
343,inactive,25,20,73,6294,1
343,wait,28,20,73,6294,1
343,vac,5,20,73,6294,1
343,obs,15,20,73,6294,1
343,finish,-99,20,73,6294,1
343,inactive,25,20,73,6294,2
343,wait,28,20,73,6294,2
343,vac,5,20,73,6294,2
343,obs,15,20,73,6294,2
343,finish,-99,20,73,6294,2
344,inactive,26,21,72,6294,2
344,wait,28,21,72,6294,2
344,vac,3,21,72,6294,2
344,obs,15,21,72,6294,2
344,finish,-99,21,72,6294,2
345,inactive,16,11,58,6294,2
345,wait,21,11,58,6294,2
345,vac,6,11,58,6294,2
345,obs,15,11,58,6294,2
345,finish,-99,11,58,6294,2
348,inactive,5,0,44,6294,2
348,wait,15,0,44,6294,2
348,vac,9,0,44,6294,2
348,obs,15,0,44,6294,2
348,finish,-99,0,44,6294,2
350,inactive,10,5,46,6294,2
350,wait,19,5,46,6294,2
350,vac,2,5,46,6294,2
350,obs,15,5,46,6294,2
350,finish,-99,5,46,6294,2
351,inactive,5,0,39,6294,2
351,wait,15,0,39,6294,2
351,vac,4,0,39,6294,2
351,obs,15,0,39,6294,2
351,finish,-99,0,39,6294,2
353,inactive,7,2,48,6294,1
353,wait,18,2,48,6294,1
353,vac,8,2,48,6294,1
353,obs,15,2,48,6294,1
353,finish,-99,2,48,6294,1
353,inactive,7,2,48,6294,2
353,wait,18,2,48,6294,2
353,vac,8,2,48,6294,2
353,obs,15,2,48,6294,2
353,finish,-99,2,48,6294,2
359,inactive,14,9,56,6294,2
359,wait,20,9,56,6294,2
359,vac,7,9,56,6294,2
359,obs,15,9,56,6294,2
359,finish,-99,9,56,6294,2
361,inactive,24,19,76,6294,2
361,wait,27,19,76,6294,2
361,vac,10,19,76,6294,2
361,obs,15,19,76,6294,2
361,finish,-99,19,76,6294,2
363,inactive,15,10,55,6294,2
363,wait,20,10,55,6294,2
363,vac,5,10,55,6294,2
363,obs,15,10,55,6294,2
363,finish,-99,10,55,6294,2
369,inactive,15,10,59,6294,2
369,wait,20,10,59,6294,2
369,vac,9,10,59,6294,2
369,obs,15,10,59,6294,2
369,finish,-99,10,59,6294,2
371,inactive,9,4,47,6294,2
371,wait,19,4,47,6294,2
371,vac,4,4,47,6294,2
371,obs,15,4,47,6294,2
371,finish,-99,4,47,6294,2
375,inactive,7,2,44,6294,2
375,wait,18,2,44,6294,2
375,vac,4,2,44,6294,2
375,obs,15,2,44,6294,2
375,finish,-99,2,44,6294,2
387,inactive,25,20,76,6294,2
387,wait,28,20,76,6294,2
387,vac,8,20,76,6294,2
387,obs,15,20,76,6294,2
387,finish,-99,20,76,6294,2
394,inactive,26,21,74,6294,2
394,wait,28,21,74,6294,2
394,vac,5,21,74,6294,2
394,obs,15,21,74,6294,2
394,finish,-99,21,74,6294,2
398,inactive,20,15,67,6294,1
398,wait,25,15,67,6294,1
398,vac,7,15,67,6294,1
398,obs,15,15,67,6294,1
398,finish,-99,15,67,6294,1
400,inactive,6,1,41,6294,1
400,wait,17,1,41,6294,1
400,vac,3,1,41,6294,1
400,obs,15,1,41,6294,1
400,finish,-99,1,41,6294,1
403,inactive,11,6,53,6294,2
403,wait,20,6,53,6294,2
403,vac,7,6,53,6294,2
403,obs,15,6,53,6294,2
403,finish,-99,6,53,6294,2
405,inactive,19,14,67,6294,2
405,wait,24,14,67,6294,2
405,vac,9,14,67,6294,2
405,obs,15,14,67,6294,2
405,finish,-99,14,67,6294,2
408,inactive,5,0,42,6294,2
408,wait,16,0,42,6294,2
408,vac,6,0,42,6294,2
408,obs,15,0,42,6294,2
408,finish,-99,0,42,6294,2
425,inactive,37,32,93,6294,2
425,wait,34,32,93,6294,2
425,vac,7,32,93,6294,2
425,obs,15,32,93,6294,2
425,finish,-99,32,93,6294,2
452,inactive,44,39,99,6294,1
452,wait,37,39,99,6294,1
452,vac,3,39,99,6294,1
452,obs,15,39,99,6294,1
452,finish,-99,39,99,6294,1
453,inactive,44,39,99,6294,2
453,wait,37,39,99,6294,2
453,vac,3,39,99,6294,2
453,obs,15,39,99,6294,2
453,finish,-99,39,99,6294,2
456,inactive,23,18,67,6294,2
456,wait,27,18,67,6294,2
456,vac,2,18,67,6294,2
456,obs,15,18,67,6294,2
456,finish,-99,18,67,6294,2
461,inactive,31,26,80,6294,2
461,wait,30,26,80,6294,2
461,vac,4,26,80,6294,2
461,obs,15,26,80,6294,2
461,finish,-99,26,80,6294,2
463,inactive,32,27,85,6294,2
463,wait,30,27,85,6294,2
463,vac,8,27,85,6294,2
463,obs,15,27,85,6294,2
463,finish,-99,27,85,6294,2
468,inactive,17,12,60,6294,2
468,wait,23,12,60,6294,2
468,vac,5,12,60,6294,2
468,obs,15,12,60,6294,2
468,finish,-99,12,60,6294,2
470,inactive,27,22,74,6294,1
470,wait,29,22,74,6294,1
470,vac,3,22,74,6294,1
470,obs,15,22,74,6294,1
470,finish,-99,22,74,6294,1
471,inactive,44,39,107,6294,2
471,wait,37,39,107,6294,2
471,vac,11,39,107,6294,2
471,obs,15,39,107,6294,2
471,finish,-99,39,107,6294,2
475,inactive,30,25,80,6294,2
475,wait,29,25,80,6294,2
475,vac,6,25,80,6294,2
475,obs,15,25,80,6294,2
475,finish,-99,25,80,6294,2
483,inactive,13,8,55,6294,2
483,wait,20,8,55,6294,2
483,vac,7,8,55,6294,2
483,obs,15,8,55,6294,2
483,finish,-99,8,55,6294,2
486,inactive,62,57,130,6294,2
486,wait,45,57,130,6294,2
486,vac,8,57,130,6294,2
486,obs,15,57,130,6294,2
486,finish,-99,57,130,6294,2
490,inactive,47,42,110,6294,2
490,wait,41,42,110,6294,2
490,vac,7,42,110,6294,2
490,obs,15,42,110,6294,2
490,finish,-99,42,110,6294,2
492,inactive,16,11,59,6294,2
492,wait,22,11,59,6294,2
492,vac,6,11,59,6294,2
492,obs,15,11,59,6294,2
492,finish,-99,11,59,6294,2
494,inactive,12,7,50,6294,2
494,wait,20,7,50,6294,2
494,vac,3,7,50,6294,2
494,obs,15,7,50,6294,2
494,finish,-99,7,50,6294,2
501,inactive,40,35,90,6294,2
501,wait,34,35,90,6294,2
501,vac,1,35,90,6294,2
501,obs,15,35,90,6294,2
501,finish,-99,35,90,6294,2
504,inactive,29,24,78,6294,2
504,wait,28,24,78,6294,2
504,vac,6,24,78,6294,2
504,obs,15,24,78,6294,2
504,finish,-99,24,78,6294,2
506,inactive,28,23,77,6294,2
506,wait,28,23,77,6294,2
506,vac,6,23,77,6294,2
506,obs,15,23,77,6294,2
506,finish,-99,23,77,6294,2
507,inactive,15,10,56,6294,2
507,wait,21,10,56,6294,2
507,vac,5,10,56,6294,2
507,obs,15,10,56,6294,2
507,finish,-99,10,56,6294,2
509,inactive,34,29,87,6294,2
509,wait,32,29,87,6294,2
509,vac,6,29,87,6294,2
509,obs,15,29,87,6294,2
509,finish,-99,29,87,6294,2
518,inactive,35,30,89,6294,2
518,wait,33,30,89,6294,2
518,vac,6,30,89,6294,2
518,obs,15,30,89,6294,2
518,finish,-99,30,89,6294,2
521,inactive,45,40,103,6294,2
521,wait,38,40,103,6294,2
521,vac,5,40,103,6294,2
521,obs,15,40,103,6294,2
521,finish,-99,40,103,6294,2
525,inactive,23,18,73,6294,2
525,wait,27,18,73,6294,2
525,vac,8,18,73,6294,2
525,obs,15,18,73,6294,2
525,finish,-99,18,73,6294,2
534,inactive,46,41,104,6294,2
534,wait,40,41,104,6294,2
534,vac,3,41,104,6294,2
534,obs,15,41,104,6294,2
534,finish,-99,41,104,6294,2
545,inactive,24,19,69,6294,2
545,wait,28,19,69,6294,2
545,vac,2,19,69,6294,2
545,obs,15,19,69,6294,2
545,finish,-99,19,69,6294,2
547,inactive,12,7,53,6294,2
547,wait,20,7,53,6294,2
547,vac,6,7,53,6294,2
547,obs,15,7,53,6294,2
547,finish,-99,7,53,6294,2
553,inactive,19,14,64,6294,2
553,wait,25,14,64,6294,2
553,vac,5,14,64,6294,2
553,obs,15,14,64,6294,2
553,finish,-99,14,64,6294,2
565,inactive,37,32,87,6294,1
565,wait,34,32,87,6294,1
565,vac,1,32,87,6294,1
565,obs,15,32,87,6294,1
565,finish,-99,32,87,6294,1
568,inactive,33,28,85,6294,1
568,wait,31,28,85,6294,1
568,vac,6,28,85,6294,1
568,obs,15,28,85,6294,1
568,finish,-99,28,85,6294,1
581,inactive,20,15,69,6294,2
581,wait,25,15,69,6294,2
581,vac,9,15,69,6294,2
581,obs,15,15,69,6294,2
581,finish,-99,15,69,6294,2
590,inactive,26,21,74,6294,2
590,wait,29,21,74,6294,2
590,vac,4,21,74,6294,2
590,obs,15,21,74,6294,2
590,finish,-99,21,74,6294,2
597,inactive,27,22,78,6294,1
597,wait,29,22,78,6294,1
597,vac,7,22,78,6294,1
597,obs,15,22,78,6294,1
597,finish,-99,22,78,6294,1
607,inactive,41,36,98,6294,2
607,wait,35,36,98,6294,2
607,vac,7,36,98,6294,2
607,obs,15,36,98,6294,2
607,finish,-99,36,98,6294,2
608,inactive,45,40,101,6294,2
608,wait,38,40,101,6294,2
608,vac,3,40,101,6294,2
608,obs,15,40,101,6294,2
608,finish,-99,40,101,6294,2
620,inactive,23,18,71,6294,1
620,wait,28,18,71,6294,1
620,vac,5,18,71,6294,1
620,obs,15,18,71,6294,1
620,finish,-99,18,71,6294,1
620,inactive,23,18,71,6294,2
620,wait,28,18,71,6294,2
620,vac,5,18,71,6294,2
620,obs,15,18,71,6294,2
620,finish,-99,18,71,6294,2
622,inactive,33,28,84,6294,2
622,wait,31,28,84,6294,2
622,vac,5,28,84,6294,2
622,obs,15,28,84,6294,2
622,finish,-99,28,84,6294,2
627,inactive,21,16,71,6294,2
627,wait,26,16,71,6294,2
627,vac,9,16,71,6294,2
627,obs,15,16,71,6294,2
627,finish,-99,16,71,6294,2
629,inactive,40,35,97,6294,2
629,wait,35,35,97,6294,2
629,vac,7,35,97,6294,2
629,obs,15,35,97,6294,2
629,finish,-99,35,97,6294,2
644,inactive,40,35,96,6294,2
644,wait,35,35,96,6294,2
644,vac,6,35,96,6294,2
644,obs,15,35,96,6294,2
644,finish,-99,35,96,6294,2
649,inactive,38,33,88,6294,2
649,wait,34,33,88,6294,2
649,vac,1,33,88,6294,2
649,obs,15,33,88,6294,2
649,finish,-99,33,88,6294,2
652,inactive,39,34,96,6294,2
652,wait,34,34,96,6294,2
652,vac,8,34,96,6294,2
652,obs,15,34,96,6294,2
652,finish,-99,34,96,6294,2
656,inactive,47,42,109,6294,2
656,wait,41,42,109,6294,2
656,vac,6,42,109,6294,2
656,obs,15,42,109,6294,2
656,finish,-99,42,109,6294,2
658,inactive,42,37,103,6294,2
658,wait,35,37,103,6294,2
658,vac,11,37,103,6294,2
658,obs,15,37,103,6294,2
658,finish,-99,37,103,6294,2
668,inactive,33,28,82,6294,1
668,wait,32,28,82,6294,1
668,vac,2,28,82,6294,1
668,obs,15,28,82,6294,1
668,finish,-99,28,82,6294,1
677,inactive,42,37,99,6294,2
677,wait,35,37,99,6294,2
677,vac,7,37,99,6294,2
677,obs,15,37,99,6294,2
677,finish,-99,37,99,6294,2
684,inactive,38,33,92,6294,1
684,wait,34,33,92,6294,1
684,vac,5,33,92,6294,1
684,obs,15,33,92,6294,1
684,finish,-99,33,92,6294,1
689,inactive,48,43,106,6294,2
689,wait,41,43,106,6294,2
689,vac,2,43,106,6294,2
689,obs,15,43,106,6294,2
689,finish,-99,43,106,6294,2
691,inactive,45,40,106,6294,2
691,wait,39,40,106,6294,2
691,vac,7,40,106,6294,2
691,obs,15,40,106,6294,2
691,finish,-99,40,106,6294,2
694,inactive,60,55,122,6294,2
694,wait,44,55,122,6294,2
694,vac,3,55,122,6294,2
694,obs,15,55,122,6294,2
694,finish,-99,55,122,6294,2
699,inactive,53,48,119,6294,1
699,wait,42,48,119,6294,1
699,vac,9,48,119,6294,1
699,obs,15,48,119,6294,1
699,finish,-99,48,119,6294,1
705,inactive,41,36,99,6294,2
705,wait,35,36,99,6294,2
705,vac,8,36,99,6294,2
705,obs,15,36,99,6294,2
705,finish,-99,36,99,6294,2
717,inactive,18,13,59,6294,2
717,wait,24,13,59,6294,2
717,vac,2,13,59,6294,2
717,obs,15,13,59,6294,2
717,finish,-99,13,59,6294,2
718,inactive,45,40,102,6294,2
718,wait,39,40,102,6294,2
718,vac,3,40,102,6294,2
718,obs,15,40,102,6294,2
718,finish,-99,40,102,6294,2
728,inactive,43,38,98,6294,2
728,wait,36,38,98,6294,2
728,vac,4,38,98,6294,2
728,obs,15,38,98,6294,2
728,finish,-99,38,98,6294,2
733,inactive,58,53,119,6294,2
733,wait,43,53,119,6294,2
733,vac,3,53,119,6294,2
733,obs,15,53,119,6294,2
733,finish,-99,53,119,6294,2
737,inactive,59,54,125,6294,2
737,wait,43,54,125,6294,2
737,vac,8,54,125,6294,2
737,obs,15,54,125,6294,2
737,finish,-99,54,125,6294,2
741,inactive,52,47,114,6294,2
741,wait,42,47,114,6294,2
741,vac,5,47,114,6294,2
741,obs,15,47,114,6294,2
741,finish,-99,47,114,6294,2
743,inactive,68,63,135,6294,2
743,wait,47,63,135,6294,2
743,vac,5,63,135,6294,2
743,obs,15,63,135,6294,2
743,finish,-99,63,135,6294,2
744,inactive,36,31,93,6294,2
744,wait,35,31,93,6294,2
744,vac,7,31,93,6294,2
744,obs,15,31,93,6294,2
744,finish,-99,31,93,6294,2
755,inactive,37,32,89,6294,2
755,wait,34,32,89,6294,2
755,vac,3,32,89,6294,2
755,obs,15,32,89,6294,2
755,finish,-99,32,89,6294,2
756,inactive,49,44,113,6294,2
756,wait,41,44,113,6294,2
756,vac,8,44,113,6294,2
756,obs,15,44,113,6294,2
756,finish,-99,44,113,6294,2
761,inactive,51,46,112,6294,2
761,wait,41,46,112,6294,2
761,vac,5,46,112,6294,2
761,obs,15,46,112,6294,2
761,finish,-99,46,112,6294,2
764,inactive,61,56,123,6294,2
764,wait,44,56,123,6294,2
764,vac,3,56,123,6294,2
764,obs,15,56,123,6294,2
764,finish,-99,56,123,6294,2
769,inactive,49,44,110,6294,2
769,wait,41,44,110,6294,2
769,vac,5,44,110,6294,2
769,obs,15,44,110,6294,2
769,finish,-99,44,110,6294,2
772,inactive,35,30,92,6294,2
772,wait,34,30,92,6294,2
772,vac,8,30,92,6294,2
772,obs,15,30,92,6294,2
772,finish,-99,30,92,6294,2
775,inactive,48,43,109,6294,2
775,wait,41,43,109,6294,2
775,vac,5,43,109,6294,2
775,obs,15,43,109,6294,2
775,finish,-99,43,109,6294,2
791,inactive,51,46,115,6294,2
791,wait,41,46,115,6294,2
791,vac,8,46,115,6294,2
791,obs,15,46,115,6294,2
791,finish,-99,46,115,6294,2
795,inactive,45,40,104,6294,2
795,wait,39,40,104,6294,2
795,vac,5,40,104,6294,2
795,obs,15,40,104,6294,2
795,finish,-99,40,104,6294,2
799,inactive,33,28,88,6294,2
799,wait,32,28,88,6294,2
799,vac,8,28,88,6294,2
799,obs,15,28,88,6294,2
799,finish,-99,28,88,6294,2
800,inactive,32,27,87,6294,2
800,wait,31,27,87,6294,2
800,vac,9,27,87,6294,2
800,obs,15,27,87,6294,2
800,finish,-99,27,87,6294,2
814,inactive,37,32,93,6294,2
814,wait,35,32,93,6294,2
814,vac,6,32,93,6294,2
814,obs,15,32,93,6294,2
814,finish,-99,32,93,6294,2
824,inactive,52,47,113,6294,2
824,wait,42,47,113,6294,2
824,vac,4,47,113,6294,2
824,obs,15,47,113,6294,2
824,finish,-99,47,113,6294,2
833,inactive,39,34,94,6294,2
833,wait,35,34,94,6294,2
833,vac,5,34,94,6294,2
833,obs,15,34,94,6294,2
833,finish,-99,34,94,6294,2
852,inactive,65,60,132,6294,2
852,wait,46,60,132,6294,2
852,vac,6,60,132,6294,2
852,obs,15,60,132,6294,2
852,finish,-99,60,132,6294,2
859,inactive,50,45,109,6294,2
859,wait,41,45,109,6294,2
859,vac,3,45,109,6294,2
859,obs,15,45,109,6294,2
859,finish,-99,45,109,6294,2
868,inactive,59,54,126,6294,1
868,wait,44,54,126,6294,1
868,vac,8,54,126,6294,1
868,obs,15,54,126,6294,1
868,finish,-99,54,126,6294,1
881,inactive,55,50,117,6294,2
881,wait,43,50,117,6294,2
881,vac,4,50,117,6294,2
881,obs,15,50,117,6294,2
881,finish,-99,50,117,6294,2
886,inactive,69,64,138,6294,2
886,wait,49,64,138,6294,2
886,vac,5,64,138,6294,2
886,obs,15,64,138,6294,2
886,finish,-99,64,138,6294,2
893,inactive,67,62,135,6294,1
893,wait,47,62,135,6294,1
893,vac,6,62,135,6294,1
893,obs,15,62,135,6294,1
893,finish,-99,62,135,6294,1
896,inactive,68,63,134,6294,2
896,wait,48,63,134,6294,2
896,vac,3,63,134,6294,2
896,obs,15,63,134,6294,2
896,finish,-99,63,134,6294,2
902,inactive,56,51,120,6294,2
902,wait,42,51,120,6294,2
902,vac,7,51,120,6294,2
902,obs,15,51,120,6294,2
902,finish,-99,51,120,6294,2
912,inactive,49,44,109,6294,1
912,wait,42,44,109,6294,1
912,vac,3,44,109,6294,1
912,obs,15,44,109,6294,1
912,finish,-99,44,109,6294,1
916,inactive,57,52,124,6294,2
916,wait,44,52,124,6294,2
916,vac,8,52,124,6294,2
916,obs,15,52,124,6294,2
916,finish,-99,52,124,6294,2
923,inactive,64,59,129,6294,2
